Height,Waist,Shoulder,Hipline,Bust,Length,Arm,Size
174,103.7,46.8,117.1,112.2,79.8,60.3,39
173.5,103.5,46,116,114.7,79.9,59.7,39
170,103,46.9,116.1,114.5,79.6,59.6,39
172,104.1,46.7,115.7,114.8,79,59.3,39
172.5,102.8,46.9,116.7,114.3,79.7,59.9,39
171.5,104.6,46.4,114.8,114.2,79.4,60.4,39
172,103.6,46.6,115.6,113.7,79.5,60,39
173,103,46.3,115.5,112.4,79.9,59.4,39
171.5,102.1,46.2,116.7,113,79.5,59.4,39
171,104.7,46.2,114.7,112.9,79.1,60.1,39
172,103.9,46.6,115.8,112.3,79.3,59.3,39
172.5,102.9,46.7,116.3,114.2,79.6,59.1,39
170,102.8,46.6,116.9,112.6,79.9,60.3,39
173.5,102.6,46.9,116.7,114.3,79.8,59.3,39
173,102.7,46.8,114.4,112.3,79.1,59.6,39
173,102.1,46,114.1,113,79.1,59.3,39
174,102.8,46.6,116.6,113.7,79,59.6,39
170.5,104.2,46.6,115.5,113.4,79.2,60.1,39
171,103,46.4,116.5,114,79,59.7,39
174.5,102.1,46.1,115.8,114.2,79,60.4,39
170,102.4,46.3,117.7,114.1,79.2,59.8,39
171,103.5,46.4,116,112.6,79,59.7,39
171.5,103.8,46.6,116.6,113.7,79.1,59.5,39
173,103.7,46.4,115.6,113.6,79.1,59,39
174,102.2,46.2,114.6,114.2,79.8,59.5,39
171,102,46.5,116.5,114.8,79.2,59.3,39
171.5,104.3,46.9,115.2,112.9,79.2,59.6,39
173,102.6,46.3,114.4,112.3,79.9,59.5,39
172.5,102,46.7,115.7,113.7,79.5,59.5,39
174,102.3,46,116.9,113.1,79.7,59.1,39
174.5,103,46.8,114.2,114,79.8,59.8,39
172.5,103.8,46.3,116.1,112.9,79.3,59.3,39
174.5,104.5,46,116.9,112.8,79.6,60.4,39
174.5,103.2,46.7,114.7,112.1,79.3,59.8,39
170.5,103.4,46.9,114.2,113.1,79.4,59.7,39
173,103.2,46.8,114.7,114.8,79.2,59.1,39
173,102.8,46.4,114.8,113.8,79.5,59.9,39
174.5,103.9,46.6,117.5,114.9,79,59,39
173,103.9,46.9,116.2,113.3,79.8,59.6,39
174.5,104,46.7,117.1,114.5,79.3,59.6,39
171.5,103.5,46.8,114.7,113.3,79.8,60.2,39
175,105,47,119.1,115,79,60.5,40
175.5,106.6,47.3,120.7,116.4,79.4,60.6,40
175.5,105.4,47.6,117.9,115.6,79.3,61.4,40
181,105.2,47.1,118.3,115.1,79.8,61.4,40
178,106.2,47.1,119.3,116.9,79,60.6,40
179,105.4,47.8,118.7,116.8,79.7,60.9,40
177.5,105.9,47.5,117.1,116.2,79.1,60.6,40
175.5,107.1,47.2,119.2,116.1,79.2,60.5,40
177,105.6,47.8,118.9,115.9,79,61.2,40
179,105.3,47.1,119.3,115.3,79.7,60.6,40
176,107.1,47.3,120.2,116.8,79.5,61.2,40
177.5,107.3,47.9,118.7,115.2,79.5,61,40
177,105.4,47.7,120.5,115,79.1,61.1,40
176.5,105.5,47.9,119.8,115.4,79.4,61.2,40
177.5,107.3,47,119.7,117.8,79.9,60.7,40
179.5,106.6,47.2,120.5,116.2,79.5,61.1,40
176,106,47.4,118.4,117.8,79,60.8,40
178,107.3,47.8,119.6,115.7,79.4,61,40
175,107,47.4,119,117,79.9,61.4,40
178,105.7,47.4,117.9,116.2,79.2,60.6,40
179.5,106.8,47.3,117,117,79.6,61.4,40
177.5,105.7,47.1,118.2,117.5,79.8,60.5,40
176,107,47,118.5,117.3,79.4,60.8,40
177,107,47.7,117.3,115,79.9,61.3,40
175.5,106.8,47.4,120.6,117.2,79.3,60.5,40
178.5,107,47.2,119.5,115.7,79.5,60.9,40
178,107,47.9,118.9,116.1,79.3,61.3,40
176.5,107.5,47.2,120,115.7,79.2,61.2,40
175,106.8,47.8,117.7,116.7,79.8,60.8,40
175.5,107.6,47.1,118.8,116.8,79.3,61.2,40
175,106.6,47.9,118,116.1,79.3,61.4,40
178,106.8,47.6,119.8,117.6,79.9,61.3,40
175,107.4,47,117,117.6,79.5,61.1,40
176.5,105.2,47.4,117.4,117.9,79.2,60.8,40
175,107.8,47.2,118.5,116.1,79.7,61.4,40
179.5,105.5,47.9,118.6,115.5,79.6,60.8,40
179.5,105.9,47.5,118.9,115,79.1,61.2,40
179.5,107.5,47.3,117.6,115.3,79.8,61.3,40
178,107.2,47,119.3,117.2,79.1,61.3,40
175,106.7,47.2,117.5,116.3,79,61.4,40
175.5,105.7,47.3,119.7,115.6,79.2,60.9,40
175,105.8,47,119.3,115.8,79.1,60.5,40
179.5,105.9,47.5,120.3,117.7,79.5,61.3,40
177.5,106.5,47.6,119.8,115.4,79.3,60.5,40
176.5,105.9,47.2,118.7,117.6,79.3,61.2,40
179,106,47.7,119.6,116,79.4,60.6,40
179,107.8,47.4,117.8,116.3,79.2,61.2,40
179,105.7,47,117.8,117.9,79.2,61.3,40
178,107.5,47.2,120,115.2,79.7,61,40
179,107.8,47.7,119.4,115.2,79.2,60.5,40
178,107.4,47.4,119.4,116.7,79.4,60.5,40
177.5,107.8,47.3,119.2,115,79.9,61.2,40
178.5,105.3,47.4,120.6,117,79.5,61.2,40
176,106.3,47.6,117.9,117.9,79.3,61.3,40
177.5,105,47,118.6,117.6,79,61,40
175,105.1,47.1,119.4,116.9,79,60.9,40
178,107.1,47.5,118.3,117.8,79.9,60.8,40
176.5,107.9,47,117.1,115.1,79.1,61.3,40
176.5,105.2,47.3,117.4,117,79.9,61,40
177,105.8,47.5,120.6,116.4,79.6,60.9,40
179.5,106.9,47.9,118.5,115.6,79.8,60.7,40
176,107.1,47.5,119.6,115.6,79.7,61.1,40
175,105.8,47.6,117.4,115.8,79.9,60.8,40
178.5,105.8,47.7,119.2,117.6,79.9,61.3,40
175,106.8,47,117.9,115.7,79.2,60.5,40
175.5,107.9,47.5,117.2,115.6,79.5,61,40
177,107,47.2,118.9,117.1,79.9,60.9,40
178,105,47.8,119.1,115.2,79.2,61.3,40
176,106.6,47.7,117.3,116.6,79.2,60.6,40
177.5,106.9,47.4,119.2,116.6,79.6,60.5,40
177,105.5,47.9,117.7,115.4,79.9,61.4,40
176,105.5,47.5,117.5,115.9,79.1,61.1,40
175,106.5,47.3,119.8,116,79.8,60.7,40
176,105.3,47.2,118.1,116.3,79.7,61,40
179,106.5,47.1,119.5,117.3,79.6,61,40
179,105,47.2,120.1,115.5,79.6,61.1,40
177,106.3,47.3,120.4,115.1,79.9,61.4,40
175.5,106.8,47.2,118.4,115.4,79.6,60.5,40
176.5,105.7,47.6,117.9,117.5,79.1,60.8,40
178.5,105.1,47.7,119.5,115.5,79.1,60.6,40
175,105.8,47.1,120.2,117.8,79.5,60.9,40
175.5,107.2,47.7,119.1,117.9,79.7,60.7,40
179.5,105.4,47.9,119.4,115.2,79.8,60.6,40
179,107.3,47.2,117.4,116,79,61.3,40
179.5,106.8,47.2,119.5,115.5,79.3,61.2,40
175,107.5,47.3,118.3,117,79.4,60.7,40
179,107.1,47.7,119.1,116.1,79.6,61.4,40
179.5,105.7,47.4,118,117.8,79.3,61.3,40
176,106.9,47.9,119,117,79.3,60.9,40
179.5,107.7,47.6,118.6,117.1,79.3,60.8,40
179,107.1,47.5,117.1,115.5,79.2,61.4,40
177,105.9,47.3,119.1,116.1,79.1,61.3,40
179.5,106.6,47.3,119.5,116.6,79.7,61.4,40
175.5,105.4,47.6,119.9,117,79.1,60.8,40
175.5,107.8,47.4,119.3,117,79.6,61.1,40
177.5,107.4,47.8,118.6,116.9,79.5,60.8,40
178,106.9,47.3,120.1,117.3,79.7,61,40
175,107.6,47.5,117.5,116.5,79.2,61,40
176.5,107.5,47.1,120.6,116.2,79.9,60.6,40
176.5,107,47.5,119.2,117.9,79.1,61,40
175.5,107.9,47.1,119.2,117.8,79.2,60.9,40
179.5,105.3,47.9,119.5,117.4,79.9,60.7,40
175,106.2,47.1,118.4,115,79.3,61.2,40
175.5,107.3,47.6,119,116,79.4,61.3,40
176,107.5,47.7,119.7,115,79.3,60.9,40
179.5,105.7,47.6,120.2,115.1,79.3,60.9,40
178.5,107.1,47.2,117.7,115.1,79.5,60.5,40
176,105.8,47.2,119.3,116.4,79.6,60.5,40
175.5,105.7,47.7,117.8,115.6,79.2,60.7,40
179,106,47.7,120.6,117.5,79.7,60.8,40
177.5,105,47,120.9,117.1,79.4,61.1,40
176,105.3,47.3,117.2,116,79.6,61,40
177,105.5,47.5,120.9,117.8,79.8,61.2,40
178,106.6,47.7,118.3,115.3,79,60.5,40
176.5,106.5,47.4,118.7,116,79.1,60.7,40
179,107,47.8,118.2,117.9,79.1,60.6,40
175,107.2,47.6,120.2,115.5,79.3,61.4,40
179.5,105.4,47.2,119.5,116,79.6,60.8,40
176,107.2,47.7,119.7,116,79.2,61.4,40
178.5,106.5,47,120.8,115,79.2,60.5,40
176,106.1,47.7,119.4,115.5,79,60.6,40
178,106.7,47.3,118.2,115.4,79.9,61,40
176,107.9,47.9,118.8,117.5,79.4,60.8,40
175,107.4,47.8,117.3,116.5,79.3,60.6,40
176,106.7,47.3,120.2,115.8,79.1,60.8,40
176,106.3,47.5,117.3,115.1,79.3,61,40
176.5,106.9,47.2,118,116.4,79.9,61,40
177,107.9,47.9,117.2,117.1,79.3,61,40
177.5,105.2,47.4,120.1,117.6,79.1,60.5,40
176.5,105.7,47.2,118.5,116.6,79.6,60.9,40
178,106.6,47,118.8,116.1,79.7,60.6,40
177.5,107.7,47.3,119.7,115.6,79.4,60.6,40
179,105.1,47.9,117.4,117.2,79.6,61.4,40
175.5,105.9,47.7,119.1,117.5,79.2,61.3,40
176.5,107.5,47.3,117,116.7,79.2,61.1,40
178,106.9,47.9,118.9,117.9,79,60.5,40
178.5,105.5,47.6,120.5,116.3,79.8,61.1,40
175,106.9,47.3,120.4,117,79.6,61.4,40
179,107.7,47.2,117.8,115.1,79.4,61.1,40
176.5,106.3,47.2,120,117.8,79.1,60.6,40
175,105.2,47.8,120.2,116.1,79.2,60.8,40
179,106.9,47.3,119.6,115.3,79.8,60.7,40
177.5,107.5,47.8,117.4,115,79.3,60.9,40
178.5,106.3,47.5,117.1,117.5,79.2,60.9,40
178.5,105.2,47.5,119.7,117.1,79.7,60.9,40
177,105.2,47,120.7,117.4,79,61,40
177,107.6,47.9,118.8,117.8,79.3,60.5,40
178,105.1,47.6,118.3,116.9,79.9,60.7,40
179.5,105.3,47.5,120.3,115.4,79.2,60.5,40
176.5,105.5,47.2,119,115.3,79.4,60.7,40
175.5,107.2,47,117.4,115.1,79.6,60.9,40
178.5,107.9,47.6,117.1,117.5,79,61.2,40
177,105.5,47.1,120.6,115.8,79.1,61.1,40
178,107,47.1,119,115,79.8,61.3,40
175,105.1,47.9,120.2,116.5,79.4,60.7,40
176.5,105.2,47.2,119.3,115.6,79.9,60.8,40
177,107.6,47.1,120.9,117.8,79.6,61.3,40
175,106.3,47.5,119.3,117.1,79.7,61.1,40
178,105.4,47.7,120.5,115.5,79.2,60.8,40
178,107.2,47.1,117.6,117.2,79.7,61.4,40
178.5,105.4,47.1,119.7,117.6,79.1,60.6,40
175.5,106.2,47.6,118,117.8,79.6,61,40
179,106.4,47.7,120.4,116.5,79.8,60.5,40
177,106.7,47.3,117,116.2,79.5,61.3,40
176,106,47.1,117.4,117.2,79.8,61.4,40
177.5,106.1,47.4,119.6,116.2,79.7,61.3,40
178,107.8,47.9,118.5,117.7,79.6,61.2,40
177.5,105.5,47,119.5,116.3,79.3,61,40
179,105.7,47.4,118.4,116.1,79.3,61.1,40
177,106.9,47.3,119.8,115.7,79.6,60.8,40
175,107.9,47.4,120.5,115.3,79,60.8,40
177.5,105.7,47.8,120.9,117.3,79.7,61.4,40
175,105.3,47.6,120.6,116.9,79.8,60.6,40
175,107,47.8,117.8,116,79.1,60.9,40
179.5,105.5,47.7,119.3,116.8,79.8,61,40
176,106,47.6,120.8,115.6,79.7,61,40
176.5,107.2,47.9,117.8,117.3,79.7,60.9,40
176,107.7,47.6,119,115.5,79.4,61.2,40
176.5,106.7,47.8,120.5,116.1,79.5,61.1,40
176.5,106.9,47,120.4,116.6,79,60.5,40
178,105.5,47.8,117.8,115.1,79.2,60.8,40
176.5,107.8,47.5,119.1,117.6,79,61.1,40
177,107.4,47.4,118.1,117.6,79.2,61.3,40
177,107.7,47.5,119.3,115.8,79.9,60.9,40
175,107.2,47.2,119.3,117.5,79,60.5,40
175,107.8,47.7,118.5,115.3,79.3,60.5,40
178.5,106.1,47.2,119.1,117.4,79.2,61.4,40
175.5,106.2,47.1,119.3,117.3,79.1,60.9,40
177.5,107.7,47.2,119.8,117.9,79.8,60.5,40
179.5,105.1,47.1,119.9,117,79.6,61.1,40
178,106.4,47.5,118.7,117.7,79.4,60.5,40
179.5,105.7,47.2,119.7,115.7,79.2,60.7,40
178.5,105.9,47.9,119.5,116.4,79.3,61.4,40
178,106.9,47.5,119.4,115.6,79.9,60.8,40
179,105.6,47.2,117.1,117.7,79.7,61,40
178,107.3,47.5,118.7,115.4,79.6,60.5,40
176.5,105,47.8,117.1,117.1,79.1,61.3,40
178.5,106.2,47.6,119.9,116.9,79.8,60.7,40
177,105.7,47.9,118.8,117.9,79.7,60.5,40
179.5,106.3,47.6,117.3,117.9,79.9,61,40
178,106.7,47.4,120.7,117.9,79.8,61.4,40
177.5,106.8,47.3,120.1,116,79.6,61.4,40
175,106.8,47.6,119,116.3,79.3,61.3,40
175.5,107.8,47.2,117.7,116.7,79.3,60.6,40
175,106.2,47.7,120.8,116,79.4,61.3,40
176,105.7,47.6,118.6,116.3,79.1,60.9,40
176.5,106,47.6,118.8,116.2,79.2,61.1,40
177.5,107,47.2,120.2,117.2,79.5,60.9,40
178,105,47.6,117.7,117,79.6,61.2,40
178,107.4,47,118.5,117.1,79.8,61.1,40
176,107.5,47.3,119,116.9,79.5,60.7,40
177,107.8,47.8,117.5,116.9,79.8,61,40
176,106.7,47.8,120.6,115.8,79.1,60.7,40
179,105.2,47.3,117,115.7,79.7,60.8,40
179,107.5,47.2,119,116.4,79.9,61.3,40
175,107.1,47.1,120.7,115.7,79.7,61.4,40
177.5,106.7,47,119.1,115.1,79.7,61.2,40
175.5,107.1,47.3,119.3,117.9,79.2,60.7,40
175.5,105.1,47.4,118,115.5,79.4,60.9,40
179.5,106.5,47.4,119.8,116.6,79.9,60.5,40
177,106.6,47.6,119.3,116.6,79.4,61.1,40
178,105.6,47.6,118.3,117.8,79,60.7,40
178,105.9,47.6,119.4,117.3,79.7,61.3,40
177,107.9,47.8,117.7,116,79.6,60.9,40
176,106.3,47.8,117,116.9,79.9,61.3,40
175.5,106,47.3,117.2,115.5,79.1,61.1,40
176,106.2,47,119.3,116.1,79.1,61.3,40
177.5,105.1,47.7,117.6,116.5,79.4,60.9,40
175.5,107.1,47.4,118.1,116.4,79.2,61.2,40
178,107.9,47,119.2,115.6,79.3,61.4,40
175,107.3,47.6,117.7,115.8,79.4,61.2,40
175,105.7,47.6,120.6,115.9,79.9,60.9,40
179.5,106.2,47.9,118.2,116.5,79,60.9,40
178,105,47.5,119.9,115.3,79.9,60.8,40
177,107.8,47.9,117.9,116.7,79.9,60.9,40
178,107.8,47.6,118.3,117.7,79.1,61.1,40
179,106.6,47.2,119.7,116.1,79.7,61.2,40
177.5,105.7,47.9,119.2,117.5,79.5,60.7,40
178.5,106.7,47,117.1,116.8,79.9,61.4,40
178.5,107.1,47.6,118.6,116.9,79.3,60.6,40
177,107.7,47.9,118.2,115,79.5,60.6,40
177.5,107.6,47.6,117.9,115.4,79.7,61.3,40
179,107.3,47.7,119.6,116.8,79.3,60.9,40
176.5,105.5,47.9,118.2,117.8,79.6,60.8,40
179.5,107.4,47.3,118.7,115.5,79.2,61.2,40
176,107.2,47.2,118.9,117.7,79.3,60.5,40
178.5,106.5,47,118.5,117.8,79,60.5,40
177.5,107.7,47.8,117.8,115.3,79.2,60.5,40
179,105.6,47.8,118.7,116.4,79.1,60.6,40
179.5,107.8,47.3,120.9,115.6,79,61,40
177,106.7,47,118.7,117.5,79.6,60.7,40
179.5,106.6,47.4,118.2,117.4,79,61.2,40
179,106.5,47.4,117.5,115.6,79.4,60.6,40
175,106.8,47,118.9,116.4,79.9,61.1,40
176,106.2,47.1,120.7,115.3,79,61.4,40
175,107.5,47.1,120.5,116.3,79.4,60.8,40
178,105.4,47.9,118.6,115.6,79.4,61.4,40
179,105.4,47.9,118.3,115.4,79.3,60.8,40
179,107.2,47.3,118.3,116.5,79.8,60.8,40
177,107.4,47.3,119.5,115.8,79.9,60.7,40
177,105.2,47.7,118.4,116.1,79.4,61.3,40
176.5,106.8,47.2,118.1,115.8,79.7,61.4,40
176,105.4,47.7,117.5,115.4,79.2,60.6,40
179.5,107.4,47.3,117.7,116.3,79.1,61,40
176.5,106.1,47.6,117.7,117.6,79.7,60.9,40
177.5,105.5,47.1,117,115.4,79.3,61.3,40
175.5,105.1,47.6,118.8,117.9,79,61.4,40
175.5,105.5,47.2,120.8,116.8,79.1,61.1,40
176.5,107,47.7,117.7,116.1,79.3,61,40
177,105.2,47.5,120.2,116.5,79.2,60.8,40
178,106.1,47.9,120.1,116.8,79.1,61.1,40
175,106.3,47.4,117.4,115.5,79.6,60.7,40
176,106.3,47.2,117,116.3,79.8,60.9,40
179,107.6,47.1,118.5,115.5,79.4,61.3,40
175,105.9,47.4,117,116.9,79.8,60.5,40
178.5,106,47.7,118.2,116.9,79,61.3,40
176.5,106.2,47.9,118.8,117.1,79.7,61.2,40
177,107.4,47.3,120.6,115.1,79.5,60.5,40
178,107.7,47.9,118.9,115.1,79.7,60.6,40
177.5,105.3,47,117.4,117.5,79,61.2,40
175.5,105.3,47.6,117.7,117.6,79.6,60.7,40
175,105.7,47.4,119.9,117,79.5,60.5,40
176.5,105.1,47,119.3,116.6,79.3,60.6,40
178.5,107.1,47.5,118.1,116.5,79.1,60.7,40
178.5,107.2,47.3,119.8,117.4,79.5,60.9,40
178.5,106.9,47.9,119.9,116.2,79.8,60.7,40
176.5,106.9,47.9,119.8,117.9,79.1,60.7,40
176,105,47.1,117.2,115.9,79.3,60.5,40
179.5,105.4,47.9,119.6,115.7,79.2,60.9,40
177.5,106.2,47.7,119.6,116.8,79.6,61.3,40
177.5,106.8,47.6,119.6,115.1,79.6,61.2,40
177.5,105,47.8,118.8,117.3,79.2,60.6,40
177.5,106,47.7,118.5,117.2,79.4,60.5,40
178,105.7,47.4,117.9,115.4,79.9,60.7,40
175.5,107.5,47.6,119.7,117,79.9,61.1,40
175.5,106.8,47.4,120.4,115.9,79.1,61.4,40
179.5,107.3,47.2,118.4,115.4,79.6,61,40
176.5,106,47.8,117,116.3,79.9,60.8,40
176,105.2,47.4,119.1,117.6,79.6,60.8,40
176.5,107.2,47.6,117.3,115.6,79.7,60.9,40
178.5,106.9,47.8,118.7,115.3,79.7,60.5,40
179,105.6,47.6,117,115.8,79.6,60.8,40
177.5,106.3,47.2,119.7,115,79.1,60.5,40
177,106.8,47.8,117.1,117.9,79.8,61.1,40
175.5,107.4,47.7,117.1,117.5,79.5,61,40
175,106.8,47.2,120.1,117,79.6,60.5,40
175,107,47.1,118.2,117.4,79.3,61,40
178,105.6,47.1,117,115,79.9,60.6,40
179,107,47,117,116.3,79,60.7,40
175,106.8,47.7,120.5,116.5,79.3,61.3,40
177,107.2,47.5,117.9,117.6,79.7,61.1,40
177.5,106.9,47.3,118.6,116.7,79.7,60.8,40
177.5,105.8,47.7,118,115,79.5,61.3,40
179.5,107.2,47.1,118.1,116.6,79.8,60.5,40
178.5,106.4,47.8,117.5,115.5,79.5,61,40
176.5,105.1,47.6,120.2,116,79.5,61.3,40
176.5,105.7,47.6,119,117.8,79.3,60.8,40
177,106.4,47.9,120.6,116.5,79.8,61.3,40
177,106,47.9,117.7,117.5,79.9,60.7,40
175.5,105.6,47.1,119.5,116.4,79.5,61,40
177,106.7,47.6,117.8,115.2,79.5,60.9,40
175,105.8,47.7,120.5,115.3,79.1,61.2,40
177,106.7,47.7,119,116.7,79,60.8,40
178.5,106.6,47.2,118.1,116.3,79.1,61,40
179.5,105.6,47.1,117,115.4,79,60.7,40
177.5,106.1,47.3,120.6,115.8,79.3,61.3,40
179.5,105.7,47.5,117.1,115.2,79.7,60.9,40
178.5,105.5,47.1,117,117.3,79.8,61.4,40
175.5,105.8,47.3,119.4,115.8,79.3,60.7,40
176.5,106.3,47.5,118.1,115.9,79.4,60.7,40
176.5,106,47.9,118.7,117,79.8,61.3,40
178.5,106,47.6,117.8,115.1,79.3,60.6,40
177.5,106.6,47.9,119.8,116.6,79.9,61.1,40
178,106.2,47.2,119.4,117,79,60.6,40
175.5,105.8,47.2,120.6,115.3,79.9,60.8,40
178,106.7,47.6,118.7,117.7,79.8,61,40
175.5,107,47.5,118.9,116,79.3,61.3,40
175.5,105.7,47.5,117.4,116,79.2,61.1,40
179.5,106.6,47,117.6,117.7,79.6,60.6,40
175,105.5,47.8,117.5,116.8,79,61.4,40
176.5,107.1,47.8,119,115.8,79.6,61.3,40
176,105,47.9,117.3,117.6,79.2,60.9,40
177.5,107.9,47.1,120.4,117.8,79.8,61.2,40
176,105.9,47.2,117.1,116.4,79.5,61.4,40
177.5,106.1,47.9,118.9,116.3,79.1,60.6,40
177,106.9,47.6,120.3,115.4,79.2,60.8,40
175.5,105.7,47,119.9,116.7,79.2,61.2,40
175,105.6,47.1,117.1,116.9,79.4,60.9,40
176,107.2,47.1,118.5,117.2,79.9,61.3,40
179.5,107.4,47.8,118.8,117.9,79.9,60.5,40
175.5,106,47,119.4,116.8,79.1,61.1,40
177,106.2,47.5,119.8,117.9,79.4,61,40
175,107.2,47.1,117.8,115.8,79.7,60.6,40
175,106.1,47,119.5,117.5,79.8,61.2,40
176.5,105.3,47.6,119,115.5,79.6,60.8,40
178.5,107.2,47.5,118,116.6,79,60.8,40
175,107.8,47.1,117.6,117.4,79,61.3,40
176,106.5,47.5,120.3,115.2,79.6,60.5,40
175.5,105.9,47.2,117.9,117.4,79.9,60.7,40
175.5,107.4,47.6,120.2,116.2,79.5,61.4,40
177.5,107.5,47.4,119.3,117.6,79,60.9,40
175,105.3,47.5,117.8,116.4,79.9,61,40
179.5,106.6,47.3,118.5,116.6,79.2,61,40
179,105.4,47.7,118.9,115.6,79.3,61.1,40
175,107.3,47.3,118.4,117,79.1,61,40
178.5,105.7,47,117.3,116.5,79.7,60.6,40
175,105.1,47.5,120.1,115,79.9,60.8,40
175,105.1,47.4,120.8,116.5,79.5,60.8,40
176,106.5,47.9,117.9,115.5,79.5,61.4,40
177,106,47,119.4,116.6,79.5,61,40
175,105.4,47.1,120.3,116.5,79.2,60.5,40
178,105.9,47.9,117,115.5,79.1,60.9,40
177.5,107.8,47.5,119.1,116.2,79.1,60.9,40
175,107.5,47,119.6,116,79.6,60.6,40
179.5,105,47.8,120.5,117.7,79.1,61.4,40
176,107,47.4,119.3,115.3,79.3,60.6,40
175,107.9,47.1,118.1,116.1,79.1,60.6,40
176,107.4,47.3,120.5,117,79.8,61,40
177,106.7,47.3,119.2,116.6,79.8,61.4,40
176,106.8,47.3,117.1,115.1,79.5,61.2,40
176,106,47.4,119.9,115.8,79.1,60.8,40
176,107.4,47.5,120.6,117.8,79.2,61.1,40
179,106.2,47.5,118.9,115.3,79.1,60.8,40
176,106.2,47,120.1,116.8,79.5,60.7,40
176.5,105.4,47.2,117.7,116.4,79.5,61,40
175,106.8,47.9,118.7,117.3,79.1,60.6,40
176,105.3,47.5,119.8,117.8,79.9,61.3,40
176,106.9,47.4,119.2,115.9,79,60.6,40
177,107.8,47.9,118.3,116.6,79.7,61.2,40
178,105.3,47,120.3,117.1,79.8,60.9,40
178,105.8,47.8,117.1,115.3,79.8,60.7,40
179,105.8,47,120.4,115,79.7,60.7,40
177.5,106.1,47.5,119.1,117.9,79.2,60.5,40
177,105.3,47.6,120.1,116.9,79.3,61.1,40
178,106,47.3,119.3,117.8,79.8,60.7,40
177.5,107.9,47.3,120.9,117.6,79.7,61.4,40
178,107.8,47.6,120.5,115.8,79,60.8,40
178.5,106.3,47.1,119.4,117.6,79.7,61.3,40
178.5,105.6,47.3,117.6,116.3,79.5,61,40
177,107.7,47.4,120.1,116.2,79.2,61.3,40
179.5,107.6,47.1,120.1,116.1,79.2,60.8,40
176,105.5,47.9,120.8,117.6,79.9,61.4,40
176,105.5,47.1,117.9,115.6,79,60.5,40
175.5,105.3,47,120.8,117.2,79.1,60.8,40
178,106.4,47.7,117.5,116.8,79.2,61.2,40
175.5,106.5,47.3,120.8,117.9,79.5,60.5,40
175,107.2,47.8,118.3,115.2,79,61.2,40
177.5,106.9,47.5,120,117,79.8,61.2,40
179.5,105.1,47.4,119.8,116.9,79.9,61.4,40
177.5,107,47.8,118.9,115.9,79.3,60.7,40
177.5,106.1,47.2,119.5,117.8,79.8,60.5,40
176.5,106.2,47,120.8,116.2,79.7,61,40
177.5,105.6,47.7,120.4,117.6,79.2,60.7,40
179,107.2,47.3,117.7,117.6,79.9,60.7,40
179.5,105.6,47.8,120.4,117,79.7,61.2,40
175,107.7,47,118.6,117.6,79.3,61.4,40
178,105.1,47.3,118.2,116.7,79.9,61.1,40
178.5,106.1,47.8,119.1,116.6,79.3,60.7,40
175,107.1,47,118.4,117.8,79.2,61,40
178,107.1,47.2,120.3,117.1,79.4,61.3,40
176.5,105.2,47.8,117.7,117.8,79.2,61,40
177.5,107,47.4,117.7,116.7,79.2,60.5,40
179,105.1,47,117.6,116.6,79.7,60.5,40
179,105.9,47,119.3,115.2,79.2,61.2,40
178,106.2,47.3,119.9,117.5,79,61.3,40
179.5,107.9,47,117.9,117.6,79.8,60.8,40
177,106.8,47.8,117.3,115.8,79.2,60.5,40
175,105.2,47.2,120.8,115.4,79.6,60.9,40
176.5,106.8,47.3,118.9,117.6,79.4,60.5,40
176,107,47.3,117.5,115.7,79.5,61.2,40
179.5,106.1,47.6,117.8,117.3,79.1,61.4,40
175.5,106.1,47.2,117.9,117.1,79,60.6,40
178,106.8,47.9,117.8,116.2,79.7,61.4,40
177,106.2,47.8,117.9,115.5,79.8,61.4,40
179.5,106,47.2,118.2,117.3,79.9,60.6,40
176,107.2,47.6,117.4,117.8,79.9,61.1,40
177,107.1,47.7,117.2,116.2,79.4,60.5,40
178,105.6,47.7,117.3,115.4,79.1,60.8,40
177,107.4,47.7,119.7,117.1,79.9,61.2,40
179.5,106.8,47.7,118.2,115.2,79,61,40
177,106.8,47.7,120.5,116.7,79.7,60.8,40
176.5,106.9,47.6,120.3,116.5,79.8,60.6,40
176.5,105.8,47.1,120.4,115.6,79.1,60.8,40
178,107.4,47.2,118,117.1,79.2,61.3,40
178,105.5,47.2,119.6,117.4,79,61.4,40
175,106.1,47.6,117.6,117.8,79.1,61.2,40
177.5,105.8,47.8,119.2,117.5,79.2,60.5,40
175,106.9,47.3,119.5,117.7,79.8,60.9,40
177,106,47.4,119.5,116,79.4,60.9,40
175,107.9,47,119.6,117.6,79.1,61.3,40
176,106.5,47.2,119.2,117.2,79.5,61.2,40
179,105,47.4,119.4,116,79.8,60.8,40
175,107.9,47.5,120.1,115.3,79.8,61.4,40
176.5,105.9,47.9,119.7,117,79.1,60.5,40
178,106.9,47.8,119.4,115.1,79.1,60.8,40
179.5,106,47.4,119.5,116.6,79.1,61.3,40
179.5,106,47.7,120.7,117.1,79,60.9,40
179.5,107,47.8,120.4,117.4,79.1,60.6,40
176,106.7,47.5,117.3,117,79.8,60.7,40
175,106.6,47.5,120.4,117.1,79.8,61.4,40
175.5,107.2,47,119.3,115.8,79.8,61,40
175.5,106.2,47.8,118.9,116.3,79.8,61.3,40
178,105.1,47.8,118.1,115.1,79.7,61,40
179.5,105,47,119.7,117,79,60.8,40
